OrderDate,CustomerID,Segment,State,Region,ProductID,Category,SubCategory,Sales,Profit,ShippingCost,OrderPriority
2014/11/20,NC-18415,Consumer,Texas,Central,OFF-BI-10003527,Office Supplies,Binders,1525.188,-2287.782,263.47,High
2014/11/20,NC-18415,Consumer,Texas,Central,OFF-AR-10003876,Office Supplies,Art,13.04,3.912,3.6,High
2014/11/20,NC-18415,Consumer,Texas,Central,FUR-CH-10003774,Furniture,Chairs,191.058,-46.3998,2.25,High
2014/11/20,RB-19435,Consumer,Virginia,South,OFF-AR-10001177,Office Supplies,Art,22.96,6.6584,1.38,Medium
2014/11/20,JD-16150,Corporate,New York,East,OFF-AP-10003849,Office Supplies,Appliances,2504.74,626.185,235.83,High
2014/11/20,JD-16150,Corporate,New York,East,OFF-EN-10001415,Office Supplies,Envelopes,16.74,8.37,2.25,High
2014/11/20,LC-16930,Corporate,Texas,Central,FUR-CH-10004675,Furniture,Chairs,305.312,-8.7232,24.34,Low
2014/11/20,SC-20770,Corporate,Texas,Central,FUR-TA-10002622,Furniture,Tables,718.116,-71.8116,98.21,Medium
2014/11/20,SC-20770,Corporate,Texas,Central,OFF-AR-10001915,Office Supplies,Art,31.776,8.7384,5.24,Medium
2014/11/20,AP-10720,Home Office,New York,East,OFF-BI-10001628,Office Supplies,Binders,58.408,18.2525,9.02,High
2014/11/20,AP-10720,Home Office,New York,East,FUR-TA-10001676,Furniture,Tables,79.974,-29.3238,6.67,High
2014/11/20,AS-10135,Home Office,New York,East,OFF-BI-10000404,Office Supplies,Binders,41.28,13.932,7.14,Medium
2014/11/20,AS-10135,Home Office,New York,East,OFF-PA-10002986,Office Supplies,Paper,13.36,6.4128,2.31,Medium
2014/11/21,BT-11680,Consumer,Ohio,East,FUR-FU-10001861,Furniture,Furnishings,77.6,28.13,7.82,Low
2014/11/21,BT-11680,Consumer,Ohio,East,FUR-FU-10000206,Furniture,Furnishings,4.656,1.5714,0.27,Low
2014/11/21,CD-11920,Consumer,New York,East,TEC-PH-10001459,Technology,Phones,1259.97,327.5922,394.57,Critical
2014/11/21,CD-11920,Consumer,New York,East,FUR-BO-10003159,Furniture,Bookcases,183.968,-25.2956,73.19,Critical
2014/11/21,CD-11920,Consumer,New York,East,OFF-AR-10004602,Office Supplies,Art,68.97,19.3116,21.57,Critical
2014/11/21,CD-11920,Consumer,New York,East,OFF-PA-10003651,Office Supplies,Paper,46.76,22.4448,11.98,Critical
2014/11/21,ES-14020,Consumer,Tennessee,South,FUR-CH-10001482,Furniture,Chairs,209.568,-23.5764,31.81,High
2014/11/21,HG-15025,Consumer,Minnesota,Central,OFF-AR-10001026,Office Supplies,Art,22,9.68,1.68,Low
2014/11/21,JH-15430,Consumer,North Carolina,South,OFF-AR-10000203,Office Supplies,Art,23.968,2.6964,6.54,High
2014/11/21,JH-15430,Consumer,North Carolina,South,OFF-AR-10004790,Office Supplies,Art,28.728,1.7955,1.49,High
2014/11/21,KA-16525,Consumer,California,West,FUR-CH-10003956,Furniture,Chairs,283.92,-46.137,35.15,High
2014/11/21,LP-17080,Consumer,California,West,OFF-BI-10000069,Office Supplies,Binders,84.056,27.3182,11.8,High
2014/11/21,LP-17080,Consumer,California,West,FUR-FU-10003347,Furniture,Furnishings,42.6,16.614,1.7,High
2014/11/21,KH-16330,Corporate,New York,East,TEC-PH-10001363,Technology,Phones,569.99,170.997,22.74,Medium
2014/11/21,KH-16330,Corporate,New York,East,FUR-FU-10000820,Furniture,Furnishings,50.97,9.1746,2.39,Medium
2014/11/21,KH-16330,Corporate,New York,East,TEC-AC-10003433,Technology,Accessories,2.97,1.3365,0.51,Medium
2014/11/21,SC-20050,Home Office,Kentucky,South,FUR-FU-10000629,Furniture,Furnishings,27.58,11.5836,0.95,Medium
2014/11/22,BP-11230,Consumer,Washington,West,FUR-TA-10004767,Furniture,Tables,70.98,20.5842,6.25,High
2014/11/22,CC-12475,Consumer,Pennsylvania,East,OFF-ST-10002444,Office Supplies,Storage,39.296,3.9296,4.33,Medium
2014/11/22,CC-12475,Consumer,Pennsylvania,East,OFF-PA-10001204,Office Supplies,Paper,8.448,2.64,0.55,Medium
2014/11/22,CK-12205,Consumer,Washington,West,TEC-MA-10002073,Technology,Machines,1039.992,103.9992,87.56,High
2014/11/22,CK-12205,Consumer,Washington,West,OFF-BI-10001670,Office Supplies,Binders,150.8,56.55,25.67,High
2014/11/22,CK-12205,Consumer,Washington,West,OFF-PA-10003797,Office Supplies,Paper,51.84,24.8832,6.52,High
2014/11/22,HZ-14950,Consumer,Texas,Central,TEC-PH-10003555,Technology,Phones,55.176,-12.4146,8.08,High
2014/11/22,SW-20275,Consumer,New York,East,FUR-FU-10003535,Furniture,Furnishings,27.42,11.2422,2.44,High
2014/11/22,PJ-18835,Corporate,California,West,OFF-BI-10001191,Office Supplies,Binders,40.736,14.7668,2.69,High
2014/11/22,PJ-18835,Corporate,California,West,OFF-AR-10003394,Office Supplies,Art,11.76,3.1752,0.62,High
2014/11/22,BF-11005,Home Office,California,West,TEC-PH-10004165,Technology,Phones,659.976,49.4982,53.51,Medium
2014/11/22,BF-11005,Home Office,California,West,OFF-ST-10003442,Office Supplies,Storage,56.56,15.2712,5.7,Medium
2014/11/22,BF-11005,Home Office,California,West,OFF-AP-10001492,Office Supplies,Appliances,8.62,2.2412,0.73,Medium
2014/11/22,BF-11005,Home Office,California,West,OFF-AR-10003856,Office Supplies,Art,5.56,1.4456,0.4,Medium
2014/11/22,BF-11005,Home Office,California,West,OFF-FA-10004248,Office Supplies,Fasteners,9.02,3.5178,0.26,Medium
2014/11/23,FO-14305,Consumer,Texas,Central,OFF-AR-10000122,Office Supplies,Art,35.712,2.232,1.58,Medium
2014/11/24,AH-10210,Consumer,Texas,Central,TEC-PH-10001305,Technology,Phones,195.96,19.596,26.17,High
2014/11/24,CM-12385,Consumer,Illinois,Central,TEC-PH-10004447,Technology,Phones,222.384,16.6788,30.17,Medium
2014/11/24,CM-12385,Consumer,Illinois,Central,OFF-LA-10001613,Office Supplies,Labels,11.52,4.176,0.94,Medium
2014/11/24,CM-12385,Consumer,Illinois,Central,FUR-FU-10004909,Furniture,Furnishings,6.464,-4.04,0.22,Medium
2014/11/24,DC-12850,Consumer,Michigan,Central,OFF-SU-10001935,Office Supplies,Supplies,4.36,0.1744,0.97,Critical
2014/11/24,JM-15250,Consumer,North Carolina,South,TEC-AC-10003499,Technology,Accessories,74.112,17.6016,4.59,Medium
2014/11/24,JM-15250,Consumer,North Carolina,South,TEC-PH-10002844,Technology,Phones,27.992,2.0994,0.56,Medium
2014/11/24,JM-15250,Consumer,North Carolina,South,OFF-AR-10000390,Office Supplies,Art,3.304,1.0738,0.23,Medium
2014/11/24,TD-20995,Consumer,Pennsylvania,East,FUR-FU-10000320,Furniture,Furnishings,24.048,7.2144,6.62,High
2014/11/24,CS-12250,Corporate,Illinois,Central,OFF-PA-10004285,Office Supplies,Paper,10.688,3.7408,0.64,Medium
2014/11/24,FH-14275,Corporate,Pennsylvania,East,OFF-BI-10001658,Office Supplies,Binders,7.476,-5.9808,0.39,High
2014/11/24,JM-15265,Corporate,Michigan,Central,OFF-BI-10001543,Office Supplies,Binders,287.92,138.2016,26.34,Medium
2014/11/24,JM-15265,Corporate,Michigan,Central,FUR-FU-10003347,Furniture,Furnishings,28.4,11.076,0.9,Medium
2014/11/24,JP-15460,Corporate,Texas,Central,FUR-TA-10003008,Furniture,Tables,127.785,-31.0335,9.08,Medium
2014/11/24,JP-15460,Corporate,Texas,Central,OFF-PA-10002923,Office Supplies,Paper,78.304,29.364,8.79,Medium
2014/11/24,JP-15460,Corporate,Texas,Central,OFF-PA-10000477,Office Supplies,Paper,36.288,12.7008,3.03,Medium
2014/11/24,JP-15460,Corporate,Texas,Central,OFF-BI-10003707,Office Supplies,Binders,6.104,-9.156,0.64,Medium
2014/11/25,BP-11290,Consumer,California,West,FUR-TA-10000617,Furniture,Tables,364.08,9.102,30.03,Medium
2014/11/25,BP-11290,Consumer,California,West,FUR-TA-10001676,Furniture,Tables,71.088,-1.7772,3.13,Medium
2014/11/25,GT-14710,Consumer,Texas,Central,OFF-FA-10004248,Office Supplies,Fasteners,10.824,2.5707,0.88,Medium
2014/11/25,JL-15835,Consumer,California,West,TEC-AC-10001772,Technology,Accessories,223.58,87.1962,7.42,Medium
2014/11/25,KA-16525,Consumer,New York,East,FUR-BO-10000780,Furniture,Bookcases,321.568,-16.0784,46.66,Low
2014/11/25,KA-16525,Consumer,New York,East,OFF-EN-10003001,Office Supplies,Envelopes,167.96,78.9412,13.81,Low
2014/11/25,KA-16525,Consumer,New York,East,OFF-AR-10003759,Office Supplies,Art,16.38,7.371,2.44,Low
2014/11/25,KA-16525,Consumer,New York,East,OFF-PA-10001972,Office Supplies,Paper,12.96,6.2208,1.33,Low
2014/11/25,MV-17485,Consumer,Arizona,West,OFF-ST-10000060,Office Supplies,Storage,415.872,-41.5872,43.25,Medium
2014/11/25,MV-17485,Consumer,Arizona,West,OFF-BI-10004230,Office Supplies,Binders,20.724,-15.1976,0.55,Medium
2014/11/25,PG-18820,Consumer,California,West,OFF-AR-10001860,Office Supplies,Art,27.76,9.9936,7.03,Medium
2014/11/25,PR-18880,Consumer,California,West,OFF-PA-10002137,Office Supplies,Paper,7.78,3.501,0.35,Medium
2014/11/25,BG-11695,Corporate,Kansas,Central,OFF-ST-10003123,Office Supplies,Storage,33.29,7.9896,8.4,Critical
2014/11/25,JG-15310,Corporate,Texas,Central,OFF-AP-10002311,Office Supplies,Appliances,13.762,-24.7716,0.72,Medium
2014/11/25,MD-17860,Corporate,North Carolina,South,OFF-BI-10004465,Office Supplies,Binders,19.008,-12.672,1.48,Medium
2014/11/25,MY-17380,Corporate,Tennessee,South,OFF-EN-10003448,Office Supplies,Envelopes,64.848,24.318,6.41,Low
2014/11/25,MY-17380,Corporate,Tennessee,South,OFF-BI-10000216,Office Supplies,Binders,11.673,-7.782,1.72,Low
2014/11/25,RS-19765,Corporate,South Carolina,South,OFF-BI-10001597,Office Supplies,Binders,327.84,157.3632,19.83,Medium
2014/11/25,RS-19765,Corporate,South Carolina,South,TEC-PH-10002807,Technology,Phones,79.1,39.55,4.73,Medium
2014/11/25,SC-20440,Corporate,Pennsylvania,East,OFF-PA-10000675,Office Supplies,Paper,229.544,83.2097,16.47,Medium
2014/11/25,SC-20440,Corporate,Pennsylvania,East,TEC-PH-10003437,Technology,Phones,89.988,-14.998,7.01,Medium
2014/11/25,TS-21370,Corporate,New York,East,FUR-CH-10000785,Furniture,Chairs,977.292,173.7408,95.11,Medium
2014/11/25,TS-21370,Corporate,New York,East,OFF-PA-10001838,Office Supplies,Paper,5.88,2.8812,0.08,Medium
2014/11/25,FM-14290,Home Office,Kentucky,South,OFF-ST-10001526,Office Supplies,Storage,1443.96,375.4296,149.54,Medium
2014/11/25,FM-14290,Home Office,Kentucky,South,OFF-BI-10000546,Office Supplies,Binders,2.88,1.4112,0.19,Medium
2014/11/26,BD-11500,Consumer,California,West,FUR-BO-10002213,Furniture,Bookcases,359.499,-29.6058,30.6,Medium
2014/11/26,BD-11500,Consumer,California,West,OFF-ST-10001325,Office Supplies,Storage,10.48,2.8296,0.66,Medium
2014/11/26,DL-13315,Consumer,Georgia,South,OFF-PA-10003724,Office Supplies,Paper,48.87,23.9463,4.37,Medium
2014/11/26,HZ-14950,Consumer,Florida,South,FUR-BO-10003965,Furniture,Bookcases,723.92,-81.441,82.08,High
2014/11/26,RO-19780,Consumer,Texas,Central,FUR-CH-10002126,Furniture,Chairs,853.93,-24.398,51.36,Medium
2014/11/26,RO-19780,Consumer,Texas,Central,TEC-PH-10003437,Technology,Phones,299.96,37.495,29.09,Medium
2014/11/26,RO-19780,Consumer,Texas,Central,OFF-AP-10002867,Office Supplies,Appliances,67.84,-179.776,4.99,Medium
2014/11/26,RO-19780,Consumer,Texas,Central,OFF-AR-10001761,Office Supplies,Art,18.688,3.7376,1.48,Medium
2014/11/26,TZ-21580,Consumer,California,West,OFF-AR-10002335,Office Supplies,Art,5.16,1.3416,0.47,Medium
2014/11/26,BS-11590,Corporate,Kentucky,South,FUR-CH-10001854,Furniture,Chairs,701.96,168.4704,60.87,Medium
2014/11/26,EB-13750,Corporate,California,West,TEC-PH-10004071,Technology,Phones,39.96,3.4965,3.06,Medium
2014/11/26,EB-13750,Corporate,California,West,OFF-PA-10002377,Office Supplies,Paper,34.08,15.336,2.62,Medium
2014/11/26,SZ-20035,Home Office,Michigan,Central,OFF-ST-10001097,Office Supplies,Storage,501.81,0,59.63,High
2014/11/27,GT-14755,Consumer,Illinois,Central,OFF-BI-10001524,Office Supplies,Binders,33.568,-53.7088,1.85,Medium
2014/11/27,LS-17245,Consumer,Missouri,Central,FUR-FU-10001290,Furniture,Furnishings,126.3,40.416,44.37,High
2014/11/27,LS-17245,Consumer,Missouri,Central,TEC-AC-10002399,Technology,Accessories,38.04,12.1728,1.66,High
2014/11/27,LT-17110,Consumer,Ohio,East,TEC-PH-10003092,Technology,Phones,220.752,-40.4712,12.86,Medium
2014/11/27,MN-17935,Consumer,New York,East,TEC-PH-10002310,Technology,Phones,979.95,264.5865,156.62,High
2014/11/27,MN-17935,Consumer,New York,East,FUR-FU-10003623,Furniture,Furnishings,135.3,37.884,21.64,High
2014/11/27,AH-10075,Corporate,Georgia,South,OFF-AR-10003504,Office Supplies,Art,12.84,3.7236,0.88,Medium
2014/11/27,CC-12610,Corporate,Ohio,East,OFF-AP-10004708,Office Supplies,Appliances,213.136,23.9778,10.78,Medium
2014/11/27,CC-12610,Corporate,Ohio,East,OFF-AP-10002082,Office Supplies,Appliances,52.272,9.801,4.12,Medium
2014/11/27,FG-14260,Home Office,New York,East,OFF-BI-10003364,Office Supplies,Binders,93.344,32.6704,6.7,Medium
2014/11/27,FG-14260,Home Office,New York,East,OFF-AP-10001962,Office Supplies,Appliances,58.73,14.6825,2.3,Medium
2014/11/27,TT-21460,Home Office,Indiana,Central,TEC-PH-10002624,Technology,Phones,1879.96,545.1884,65.07,Medium
2014/11/27,TT-21460,Home Office,Indiana,Central,FUR-CH-10004287,Furniture,Chairs,828.6,240.294,48.72,Medium
2014/11/27,TT-21460,Home Office,Indiana,Central,FUR-TA-10001039,Furniture,Tables,257.94,67.0644,21.24,Medium
2014/11/27,TT-21460,Home Office,Indiana,Central,TEC-PH-10001819,Technology,Phones,89.98,43.1904,7.64,Medium
2014/11/27,TT-21460,Home Office,Indiana,Central,FUR-FU-10001473,Furniture,Furnishings,27.46,9.8856,1.21,Medium
2014/11/28,BD-11320,Consumer,California,West,OFF-BI-10001989,Office Supplies,Binders,117.488,41.1208,12.87,High
2014/11/28,BD-11320,Consumer,California,West,FUR-FU-10000732,Furniture,Furnishings,18.84,6.0288,3.13,High
2014/11/28,DB-13615,Consumer,North Carolina,South,OFF-AP-10001205,Office Supplies,Appliances,43.584,4.3584,3.06,Medium
2014/11/28,DB-13615,Consumer,North Carolina,South,OFF-AR-10000422,Office Supplies,Art,8.76,0.7665,0.67,Medium
2014/11/28,DO-13645,Consumer,California,West,TEC-PH-10004100,Technology,Phones,57.568,5.7568,0.92,Medium
2014/11/28,RP-19390,Consumer,New York,East,OFF-BI-10001196,Office Supplies,Binders,107.424,36.2556,16.01,Medium
2014/11/28,RP-19390,Consumer,New York,East,OFF-AR-10001573,Office Supplies,Art,6.99,2.0271,0.47,Medium
2014/11/28,BM-11650,Corporate,Wisconsin,Central,TEC-AC-10001772,Technology,Accessories,143.73,56.0547,33.69,High
2014/11/28,BM-11650,Corporate,Wisconsin,Central,FUR-FU-10004091,Furniture,Furnishings,46.94,19.2454,8.12,High
2014/11/28,JR-16210,Corporate,Indiana,Central,OFF-BI-10004519,Office Supplies,Binders,497.94,224.073,45.03,Medium
2014/11/28,JR-16210,Corporate,Indiana,Central,OFF-PA-10003641,Office Supplies,Paper,158.28,72.8088,15.78,Medium
2014/11/28,LW-16990,Corporate,California,West,TEC-AC-10001284,Technology,Accessories,166.16,59.8176,15.24,Medium
2014/11/28,LW-16990,Corporate,California,West,OFF-PA-10003129,Office Supplies,Paper,244.55,114.9385,9.13,Medium
2014/11/29,EP-13915,Consumer,California,West,OFF-LA-10001074,Office Supplies,Labels,62.65,29.4455,9.13,High
2014/11/29,RH-19495,Consumer,Colorado,West,OFF-PA-10004071,Office Supplies,Paper,88.768,31.0688,11.36,High
2014/11/29,DG-13300,Corporate,New York,East,TEC-PH-10002834,Technology,Phones,1979.89,494.9725,124.56,Medium
2014/11/29,DG-13300,Corporate,New York,East,OFF-EN-10003055,Office Supplies,Envelopes,79.96,35.982,6.75,Medium
2014/11/29,LS-16975,Home Office,Maryland,East,FUR-FU-10000576,Furniture,Furnishings,1049.2,272.792,159.11,Low
2014/11/29,LS-16975,Home Office,Maryland,East,FUR-FU-10004270,Furniture,Furnishings,20.9,7.524,1.84,Low
2014/11/29,LS-16975,Home Office,Maryland,East,OFF-AR-10004582,Office Supplies,Art,1.64,0.738,0.2,Low
2014/11/29,RB-19795,Home Office,Pennsylvania,East,FUR-TA-10004154,Furniture,Tables,2065.32,-619.596,344.98,High
2014/11/29,RB-19795,Home Office,Pennsylvania,East,FUR-FU-10000576,Furniture,Furnishings,1007.232,75.5424,140.13,High
2014/11/29,RB-19795,Home Office,Pennsylvania,East,FUR-FU-10003601,Furniture,Furnishings,516.488,-12.9122,52.75,High
2014/11/29,RB-19795,Home Office,Pennsylvania,East,OFF-PA-10002479,Office Supplies,Paper,25.344,7.92,4,High
2014/11/29,RB-19795,Home Office,Pennsylvania,East,OFF-PA-10000788,Office Supplies,Paper,15.552,5.4432,1.53,High
2014/11/30,TT-21070,Consumer,Tennessee,South,FUR-CH-10000454,Furniture,Chairs,390.368,48.796,26.16,Medium
2014/11/30,TT-21070,Consumer,Tennessee,South,FUR-FU-10004017,Furniture,Furnishings,101.52,19.035,6.74,Medium
2014/12/1,ME-17725,Consumer,Delaware,East,OFF-AR-10001044,Office Supplies,Art,155.94,45.2226,9.49,Medium
2014/12/1,SC-20380,Consumer,North Carolina,South,FUR-TA-10001889,Furniture,Tables,1781.682,-653.2834,113.45,Medium
2014/12/1,SC-20380,Consumer,North Carolina,South,TEC-AC-10002001,Technology,Accessories,383.976,81.5949,18.1,Medium
2014/12/1,SC-20800,Consumer,Texas,Central,OFF-FA-10000611,Office Supplies,Fasteners,2.368,0.8288,0.28,Medium
2014/12/1,SW-20275,Consumer,Mississippi,South,OFF-ST-10000604,Office Supplies,Storage,173.8,43.45,7.87,Medium
2014/12/1,TB-21625,Consumer,Pennsylvania,East,FUR-CH-10003981,Furniture,Chairs,1079.316,-15.4188,258.42,Critical
2014/12/1,BP-11095,Corporate,Texas,Central,TEC-AC-10001767,Technology,Accessories,95.976,-10.7973,8.05,Medium
2014/12/1,HP-14815,Home Office,New York,East,FUR-CH-10004287,Furniture,Chairs,1242.9,262.39,124.14,Critical
2014/12/1,HP-14815,Home Office,New York,East,OFF-BI-10003984,Office Supplies,Binders,68.472,23.1093,14.2,Critical
2014/12/1,ML-17755,Home Office,Ohio,East,OFF-AP-10003779,Office Supplies,Appliances,663.936,82.992,162.74,High
2014/12/1,MZ-17335,Home Office,California,West,FUR-FU-10003489,Furniture,Furnishings,25.83,9.5571,6.58,Critical
2014/12/1,PN-18775,Home Office,Florida,South,TEC-PH-10002564,Technology,Phones,71.976,8.997,6.3,Medium
2014/12/1,VP-21730,Home Office,New York,East,TEC-PH-10001468,Technology,Phones,546.06,163.818,64.39,High
2014/12/1,VP-21730,Home Office,New York,East,OFF-ST-10001809,Office Supplies,Storage,269.49,5.3898,32.25,High
2014/12/1,VP-21730,Home Office,New York,East,OFF-ST-10002182,Office Supplies,Storage,83.56,1.6712,3.99,High
2014/12/2,CC-12550,Consumer,California,West,OFF-PA-10004735,Office Supplies,Paper,45.36,21.7728,3.56,Medium
2014/12/2,CC-12550,Consumer,California,West,OFF-BI-10003429,Office Supplies,Binders,10.128,3.6714,0.83,Medium
2014/12/2,CC-12670,Consumer,New York,East,TEC-AC-10000290,Technology,Accessories,20.37,6.9258,3.24,High
2014/12/2,CC-12670,Consumer,New York,East,OFF-ST-10002790,Office Supplies,Storage,221.55,6.6465,1.04,High
2014/12/2,CC-12670,Consumer,New York,East,OFF-BI-10003460,Office Supplies,Binders,17.52,6.132,0.25,High
2014/12/2,DV-13465,Consumer,Colorado,West,TEC-PH-10001254,Technology,Phones,406.368,30.4776,33.64,Medium
2014/12/2,DV-13465,Consumer,Colorado,West,TEC-PH-10004977,Technology,Phones,470.376,52.9173,14.7,Medium
2014/12/2,DV-13465,Consumer,Colorado,West,TEC-PH-10000586,Technology,Phones,105.584,9.2386,9.8,Medium
2014/12/2,DV-13465,Consumer,Colorado,West,OFF-AP-10000358,Office Supplies,Appliances,31.152,3.5046,2.57,Medium
2014/12/2,DV-13465,Consumer,Colorado,West,OFF-BI-10002764,Office Supplies,Binders,6.783,-4.7481,0.56,Medium
2014/12/2,JH-15985,Consumer,Michigan,Central,TEC-PH-10001700,Technology,Phones,131.98,35.6346,11.59,Medium
2014/12/2,JH-15985,Consumer,Michigan,Central,OFF-ST-10001522,Office Supplies,Storage,91.99,3.6796,4.6,Medium
2014/12/2,JH-15985,Consumer,Michigan,Central,OFF-ST-10000642,Office Supplies,Storage,83.92,5.8744,4,Medium
2014/12/2,JH-15985,Consumer,Michigan,Central,OFF-FA-10000134,Office Supplies,Fasteners,52.29,16.2099,1.98,Medium
2014/12/2,JH-15985,Consumer,Michigan,Central,OFF-BI-10003274,Office Supplies,Binders,15.92,7.4824,1.37,Medium
2014/12/2,RA-19285,Consumer,Pennsylvania,East,FUR-FU-10003798,Furniture,Furnishings,79.12,13.846,17.08,High
2014/12/2,RA-19285,Consumer,Pennsylvania,East,OFF-ST-10001228,Office Supplies,Storage,37.392,2.337,6.79,High
2014/12/2,SC-20305,Consumer,Pennsylvania,East,FUR-CH-10003379,Furniture,Chairs,398.972,-28.498,36.3,High
2014/12/2,SC-20305,Consumer,Pennsylvania,East,OFF-LA-10004853,Office Supplies,Labels,15.936,5.1792,1.82,High
2014/12/2,SC-20305,Consumer,Pennsylvania,East,OFF-BI-10001759,Office Supplies,Binders,8.001,-5.6007,0.51,High
2014/12/2,SJ-20215,Consumer,Texas,Central,FUR-CH-10002602,Furniture,Chairs,317.058,-18.1176,47.18,High
2014/12/2,SJ-20215,Consumer,Texas,Central,TEC-PH-10004912,Technology,Phones,219.8,24.7275,28.96,High
2014/12/2,SO-20335,Consumer,Washington,West,FUR-BO-10002598,Furniture,Bookcases,141.96,41.1684,19.7,Low
2014/12/2,SO-20335,Consumer,Washington,West,OFF-PA-10001593,Office Supplies,Paper,41.86,18.837,3.7,Low
2014/12/2,MY-17380,Corporate,Texas,Central,OFF-PA-10000520,Office Supplies,Paper,10.368,3.6288,0.6,Medium
2014/12/2,SH-19975,Corporate,Washington,West,OFF-ST-10002756,Office Supplies,Storage,541.24,5.4124,82.27,High
2014/12/2,SH-19975,Corporate,Washington,West,FUR-FU-10000023,Furniture,Furnishings,70.68,31.0992,10.07,High
2014/12/2,SH-19975,Corporate,Washington,West,OFF-BI-10002003,Office Supplies,Binders,15.92,5.373,2.14,High
2014/12/2,AD-10180,Home Office,Connecticut,East,FUR-CH-10000155,Furniture,Chairs,897.15,251.202,58.41,Medium
2014/12/2,AD-10180,Home Office,Connecticut,East,OFF-PA-10001972,Office Supplies,Paper,19.44,9.3312,0.82,Medium
2014/12/2,EH-14005,Home Office,Pennsylvania,East,OFF-EN-10003040,Office Supplies,Envelopes,104.68,35.3295,10.17,Medium
2014/12/2,EH-14005,Home Office,Pennsylvania,East,TEC-PH-10000923,Technology,Phones,62.958,9.4437,0.62,Medium
2014/12/2,MG-17650,Home Office,Ohio,East,FUR-FU-10002885,Furniture,Furnishings,7.712,1.7352,0.8,High
2014/12/2,ML-17755,Home Office,California,West,FUR-FU-10003394,Furniture,Furnishings,629.64,107.0388,44.56,Medium
2014/12/3,AS-10090,Consumer,Virginia,South,OFF-AR-10001446,Office Supplies,Art,34.65,10.395,4.99,Medium
2014/12/3,BG-11035,Consumer,North Carolina,South,OFF-AR-10003903,Office Supplies,Art,32.776,2.4582,2.82,Medium
2014/12/3,GW-14605,Consumer,Pennsylvania,East,OFF-BI-10003650,Office Supplies,Binders,631.176,-462.8624,130.32,Low
2014/12/3,JK-16090,Consumer,Nebraska,Central,TEC-PH-10001795,Technology,Phones,2479.96,743.988,312.14,High
2014/12/3,JS-16030,Consumer,Texas,Central,OFF-AP-10002534,Office Supplies,Appliances,294.62,-766.012,29.61,High
2014/12/3,JS-16030,Consumer,Texas,Central,FUR-FU-10004020,Furniture,Furnishings,8.752,-3.7196,1.27,High
2014/12/3,KM-16720,Consumer,Massachusetts,East,TEC-PH-10004977,Technology,Phones,979.95,284.1855,240.88,Critical
2014/12/3,KM-16720,Consumer,Massachusetts,East,OFF-AP-10001293,Office Supplies,Appliances,286.86,80.3208,148.89,Critical
2014/12/3,KM-16720,Consumer,Massachusetts,East,OFF-SU-10001935,Office Supplies,Supplies,4.36,0.1744,1.56,Critical
2014/12/3,ME-17725,Consumer,Virginia,South,FUR-CH-10001854,Furniture,Chairs,701.96,168.4704,8.51,High
2014/12/3,SV-20935,Consumer,Arizona,West,OFF-BI-10001670,Office Supplies,Binders,67.86,-45.24,9.13,High
2014/12/3,AM-10360,Corporate,California,West,OFF-AP-10002765,Office Supplies,Appliances,79.47,22.2516,8.23,High
2014/12/3,AM-10360,Corporate,California,West,OFF-BI-10000632,Office Supplies,Binders,69.456,22.5732,5.15,High
2014/12/3,AM-10360,Corporate,California,West,OFF-PA-10003724,Office Supplies,Paper,10.86,5.3214,1.77,High
2014/12/3,AM-10360,Corporate,California,West,OFF-BI-10004187,Office Supplies,Binders,9.024,3.1584,0.44,High
2014/12/3,AM-10360,Corporate,California,West,OFF-AR-10001868,Office Supplies,Art,10.08,5.04,0.23,High
2014/12/3,BB-11545,Corporate,California,West,FUR-CH-10004983,Furniture,Chairs,1159.056,43.4646,217.38,High
2014/12/3,BB-11545,Corporate,California,West,OFF-AR-10004022,Office Supplies,Art,179.9,44.975,21.53,High
2014/12/3,BB-11545,Corporate,California,West,TEC-PH-10001448,Technology,Phones,39.992,-7.9984,5.63,High
2014/12/3,BS-11380,Corporate,Colorado,West,FUR-CH-10002335,Furniture,Chairs,906.68,68.001,74.5,Medium
2014/12/3,BS-11380,Corporate,Colorado,West,FUR-FU-10001488,Furniture,Furnishings,508.704,0,30.68,Medium
2014/12/3,BS-11380,Corporate,Colorado,West,FUR-BO-10003546,Furniture,Bookcases,242.352,-363.528,10.93,Medium
2014/12/3,BS-11380,Corporate,Colorado,West,OFF-ST-10003306,Office Supplies,Storage,114.288,12.8574,5.16,Medium
2014/12/3,BS-11380,Corporate,Colorado,West,TEC-PH-10004833,Technology,Phones,57.36,-14.34,4.98,Medium
2014/12/3,BS-11380,Corporate,Colorado,West,TEC-PH-10000213,Technology,Phones,49.616,4.9616,4.39,Medium
2014/12/3,BS-11380,Corporate,Colorado,West,OFF-BI-10003707,Office Supplies,Binders,36.624,-24.416,1.45,Medium
2014/12/3,ES-14080,Corporate,Ohio,East,TEC-PH-10004531,Technology,Phones,151.188,-25.198,9,Medium
2014/12/3,ES-14080,Corporate,Ohio,East,OFF-AR-10001662,Office Supplies,Art,19.728,1.7262,1.54,Medium
2014/12/3,MK-17905,Corporate,Florida,South,OFF-AR-10004344,Office Supplies,Art,47.96,4.1965,3.1,Medium
2014/12/3,RP-19855,Corporate,Texas,Central,OFF-AR-10000817,Office Supplies,Art,12.16,2.128,1.29,Low
2014/12/3,VW-21775,Corporate,California,West,OFF-ST-10004340,Office Supplies,Storage,559.62,151.0974,185.31,High
